42000,,Drainage mouth roof lesion,A,,1.28,3.33,,1.86,,0.18,4.79,3.32,0,010,0.10,0.80,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4200F,,External beam to prost only,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
4201F,,Extrnl beam other than prost,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42100,,Biopsy roof of mouth,A,,1.36,2.85,,1.83,,0.16,4.37,3.35,0,010,0.10,0.80,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42104,,Excision lesion mouth roof,A,,1.69,4.59,,2.19,,0.22,6.50,4.10,0,010,0.10,0.80,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42106,,Excision lesion mouth roof,A,,2.15,5.18,,2.50,,0.24,7.57,4.89,0,010,0.10,0.80,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42107,,Excision lesion mouth roof,A,,4.56,8.41,,4.82,,0.51,13.48,9.89,0,090,0.09,0.81,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4210F,,Ace/arb thxpy for mos/>,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42120,,Remove palate/lesion,A,,11.86,16.54,NA,16.54,,1.75,30.15,30.15,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
42140,,Excision of uvula,A,,1.70,7.26,,3.04,,0.24,9.20,4.98,0,090,0.09,0.81,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42145,,Repair palate pharynx/uvula,A,,9.78,9.59,NA,9.59,,1.42,20.79,20.79,0,090,0.09,0.81,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42160,,Treatment mouth roof lesion,A,,1.85,4.64,,2.17,,0.22,6.71,4.24,0,010,0.10,0.80,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42180,,Repair lac palate<2 cm,A,,2.55,4.69,,2.77,,0.38,7.62,5.70,0,010,0.10,0.80,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42182,,Repair palate,A,,3.87,5.45,,3.39,,0.56,9.88,7.82,0,010,0.10,0.80,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42200,,Reconstruct cleft palate,A,,12.53,13.21,NA,13.21,,2.30,28.04,28.04,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42205,,Reconstruct cleft palate,A,,13.66,13.00,NA,13.00,,2.48,29.14,29.14,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4220F,,Digoxin thxpy for 6 mos/>,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42210,,Reconstruct cleft palate,A,,15.03,14.76,NA,14.76,,2.76,32.55,32.55,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42215,,Reconstruct cleft palate,A,,8.99,10.67,NA,10.67,,1.64,21.30,21.30,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4221F,,Diuretic thxpy for 6 mos/>,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42220,,Reconstruct cleft palate,A,,7.16,9.09,NA,9.09,,1.30,17.55,17.55,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42225,,Reconstruct cleft palate,A,,9.77,18.29,NA,18.29,,1.80,29.86,29.86,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42226,,Lengthening of palate,A,,10.35,15.53,NA,15.53,,1.50,27.38,27.38,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42227,,Lengthening of palate,A,,9.90,14.17,NA,14.17,,1.43,25.50,25.50,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42235,,Repair palate,A,,8.01,13.27,NA,13.27,,1.16,22.44,22.44,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42260,,Repair nose to lip fistula,A,,10.22,14.18,,8.61,,1.47,25.87,20.30,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42280,,Preparation palate mold,A,,1.59,3.53,,1.53,,0.16,5.28,3.28,0,010,0.10,0.80,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42281,,Insertion palate prosthesis,A,,1.98,4.55,,2.71,,0.21,6.74,4.90,0,010,0.10,0.80,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42299,,Unlisted px palate uvula,C,,0.00,0.00,,0.00,,0.00,0.00,0.00,0,YYY,0.00,0.00,0.00,2,0,2,1,1,,32.3465,09,0,99,0.00,0.00,0.00
42300,,Drainage of salivary gland,A,,1.98,4.18,,2.49,,0.28,6.44,4.75,0,010,0.10,0.80,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42305,,Drainage of salivary gland,A,,6.31,5.95,NA,5.95,,0.90,13.16,13.16,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4230F,,Anticonv thxpy for 6 mos/>,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42310,,Drainage of salivary gland,A,,1.61,3.37,,2.34,,0.16,5.14,4.11,0,010,0.10,0.80,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42320,,Drainage of salivary gland,A,,2.40,5.04,,2.70,,0.35,7.79,5.45,0,010,0.10,0.80,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42330,,Removal of salivary stone,A,,2.26,4.47,,2.46,,0.30,7.03,5.02,0,010,0.10,0.80,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42335,,Removal of salivary stone,A,,3.41,9.00,,4.14,,0.50,12.91,8.05,0,090,0.09,0.81,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42340,,Removal of salivary stone,A,,4.72,10.52,,5.10,,0.67,15.91,10.49,0,090,0.09,0.81,0.10,2,1,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42400,,Biopsy of salivary gland,A,,0.78,1.97,,0.74,,0.07,2.82,1.59,0,000,0.00,0.00,0.00,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42405,,Biopsy of salivary gland,A,,3.34,5.35,,3.06,,0.49,9.18,6.89,0,010,0.10,0.80,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42408,,Excision of salivary cyst,A,,4.66,11.08,,5.47,,0.49,16.23,10.62,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42409,,Drainage of salivary cyst,A,,2.91,8.43,,3.78,,0.43,11.77,7.12,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4240F,,Instr xrcz back pain 12 wks,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42410,,Excise parotid gland/lesion,A,,9.57,8.03,NA,8.03,,1.47,19.07,19.07,0,090,0.09,0.81,0.10,2,1,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
42415,,Excise parotid gland/lesion,A,,17.16,12.30,NA,12.30,,2.53,31.99,31.99,0,090,0.09,0.81,0.10,2,1,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
42420,,Excise parotid gland/lesion,A,,19.53,13.40,NA,13.40,,2.87,35.80,35.80,0,090,0.09,0.81,0.10,2,1,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
42425,,Excise parotid gland/lesion,A,,13.42,10.01,NA,10.01,,1.98,25.41,25.41,0,090,0.09,0.81,0.10,2,1,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
42426,,Excise parotid gland/lesion,A,,22.66,14.52,NA,14.52,,3.52,40.70,40.70,0,090,0.09,0.81,0.10,2,1,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
4242F,,Sprvsd xrcz back pn >12 wks,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42440,,Excise submaxillary gland,A,,6.14,5.61,NA,5.61,,0.88,12.63,12.63,0,090,0.09,0.81,0.10,2,1,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
42450,,Excise sublingual gland,A,,4.74,8.83,,5.67,,0.69,14.26,11.10,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4245F,,Pt instr nrml activities,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
4248F,,Pt instr no bd rest 4 days/>,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42500,,Repair salivary duct,A,,4.42,8.52,,5.48,,0.61,13.55,10.51,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42505,,Repair salivary duct,A,,6.32,10.14,,6.70,,0.88,17.34,13.90,0,090,0.09,0.81,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42507,,Parotid duct diversion,A,,6.25,7.78,NA,7.78,,0.89,14.92,14.92,0,090,0.09,0.81,0.10,2,2,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42509,,Parotid duct diversion,A,,11.76,11.15,NA,11.15,,1.71,24.62,24.62,0,090,0.09,0.81,0.10,2,2,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4250F,,Wrmng 4 surg normothermia,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42510,,Parotid duct diversion,A,,8.35,8.77,NA,8.77,,1.23,18.35,18.35,0,090,0.09,0.81,0.10,2,2,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
42550,,Injection for salivary x-ray,A,,1.25,3.14,,0.46,,0.12,4.51,1.83,0,000,0.00,0.00,0.00,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4255F,,Anesth 60 min/> as docd,M,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
4256F,,Anesthe <60 min as docd,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42600,,Closure of salivary fistula,A,,4.94,10.67,,5.20,,0.71,16.32,10.85,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4260F,,Wound srfc culturetech used,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
4261F,,Tech other than surfc cultr,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42650,,Dilation of salivary duct,A,,0.77,1.36,,0.92,,0.12,2.25,1.81,0,000,0.00,0.00,0.00,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4265F,,Wet-dry dressings rx recmd,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42660,,Dilation of salivary duct,A,,1.13,1.70,,1.10,,0.16,2.99,2.39,0,000,0.00,0.00,0.00,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42665,,Ligation of salivary duct,A,,2.63,8.18,,3.64,,0.39,11.20,6.66,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4266F,,No wet-dry drssings rx recmd,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
4267F,,Comprssion thxpy prescribed,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
4268F,,Pt ed re comp thxpy rcvd,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42699,,Unlisted px salivry glnd/dux,C,,0.00,0.00,,0.00,,0.00,0.00,0.00,0,YYY,0.00,0.00,0.00,2,0,2,1,1,,32.3465,09,0,99,0.00,0.00,0.00
4269F,,Appropos mthd offloading rxd,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42700,,Drainage of tonsil abscess,A,,1.67,3.84,,2.21,,0.27,5.78,4.15,0,010,0.10,0.80,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4270F,,Pt rcvng anti r-viral thxpy,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
4271F,,Pt rcvng anti r-viral thxpy,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42720,,Drainage of throat abscess,A,,6.31,6.27,,4.44,,0.90,13.48,11.65,0,010,0.10,0.80,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42725,,Drainage of throat abscess,A,,12.41,9.88,NA,9.88,,1.91,24.20,24.20,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
4274F,,Flu immuno admind rcvd,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
4276F,,Potent antivir thxpy rxd,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
4279F,,Pcp prophylaxis rxd,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42800,,Biopsy of throat,A,,1.44,3.10,,1.93,,0.21,4.75,3.58,0,010,0.10,0.80,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42804,,Biopsy of upper nose/throat,A,,1.29,4.96,,2.26,,0.18,6.43,3.73,0,010,0.10,0.80,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42806,,Biopsy of upper nose/throat,A,,1.63,5.34,,2.44,,0.23,7.20,4.30,0,010,0.10,0.80,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42808,,Excise pharynx lesion,A,,2.35,4.33,,2.37,,0.35,7.03,5.07,0,010,0.10,0.80,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42809,,Remove pharynx foreign body,A,,1.86,4.01,,1.67,,0.29,6.16,3.82,0,010,0.10,0.80,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4280F,,Pcp prophylax rxd 3mon low %,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42810,,Excision of neck cyst,A,,3.38,7.84,,4.75,,0.50,11.72,8.63,0,090,0.09,0.81,0.10,2,1,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42815,,Excision of neck cyst,A,,7.31,7.86,NA,7.86,,1.12,16.29,16.29,0,090,0.09,0.81,0.10,2,1,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
42820,,Remove tonsils and adenoids,A,,4.22,4.06,NA,4.06,,0.61,8.89,8.89,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42821,,Remove tonsils and adenoids,A,,4.36,4.28,NA,4.28,,0.63,9.27,9.27,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42825,,Removal of tonsils,A,,3.51,4.21,NA,4.21,,0.51,8.23,8.23,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42826,,Removal of tonsils,A,,3.45,3.87,NA,3.87,,0.50,7.82,7.82,0,090,0.09,0.81,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42830,,Removal of adenoids,A,,2.65,3.49,NA,3.49,,0.39,6.53,6.53,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42831,,Removal of adenoids,A,,2.81,3.88,NA,3.88,,0.40,7.09,7.09,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42835,,Removal of adenoids,A,,2.38,3.36,NA,3.36,,0.35,6.09,6.09,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42836,,Removal of adenoids,A,,3.26,3.78,NA,3.78,,0.49,7.53,7.53,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42842,,Extensive surgery of throat,A,,12.23,16.27,NA,16.27,,1.80,30.30,30.30,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42844,,Extensive surgery of throat,A,,17.78,20.88,NA,20.88,,2.57,41.23,41.23,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
42845,,Extensive surgery of throat,A,,32.56,28.54,NA,28.54,,4.70,65.80,65.80,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
42860,,Excision of tonsil tags,A,,2.30,3.32,NA,3.32,,0.34,5.96,5.96,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42870,,Excision of lingual tonsil,A,,5.52,11.38,NA,11.38,,0.80,17.70,17.70,0,090,0.09,0.81,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42890,,Limited pharyngectomy,A,,19.13,20.47,NA,20.47,,2.80,42.40,42.40,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
42892,,Revision of pharyngeal walls,A,,26.03,25.90,NA,25.90,,3.76,55.69,55.69,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
42894,,Revision of pharyngeal walls,A,,33.92,31.79,NA,31.79,,4.94,70.65,70.65,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
42900,,Repair throat wound,A,,5.29,3.97,NA,3.97,,0.77,10.03,10.03,0,010,0.10,0.80,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
4290F,,Pt scrned for inj drug use,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
4293F,,Pt scrnd hgh-risk sex behav,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
42950,,Reconstruction of throat,A,,8.27,14.42,NA,14.42,,1.23,23.92,23.92,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
42953,,Repair throat esophagus,A,,9.45,17.87,NA,17.87,,1.47,28.79,28.79,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42955,,Surgical opening of throat,A,,8.01,13.58,NA,13.58,,1.16,22.75,22.75,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42960,,Control throat bleeding,A,,2.38,2.17,NA,2.17,,0.35,4.90,4.90,0,010,0.10,0.80,0.10,2,0,0,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42961,,Control throat bleeding,A,,5.77,6.13,NA,6.13,,0.83,12.73,12.73,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42962,,Control throat bleeding,A,,7.40,7.25,NA,7.25,,1.04,15.69,15.69,0,090,0.09,0.81,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42970,,Control nose/throat bleeding,A,,5.82,5.82,NA,5.82,,0.84,12.48,12.48,0,090,0.09,0.81,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42971,,Control nose/throat bleeding,A,,6.60,6.19,NA,6.19,,0.95,13.74,13.74,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42972,,Control nose/throat bleeding,A,,7.59,6.66,NA,6.66,,1.11,15.36,15.36,0,090,0.09,0.81,0.10,2,0,2,0,0,,32.3465,09,0,99,0.00,0.00,0.00
42975,,Dise eval slp do brth flx dx,A,,1.58,1.12,NA,1.12,,0.22,2.92,2.92,0,000,0.00,0.00,0.00,3,0,1,0,0,31575,32.3465,09,0,99,0.00,0.00,0.00
42999,,Unlisted px phrnx adnd/tnsl,C,,0.00,0.00,,0.00,,0.00,0.00,0.00,0,YYY,0.00,0.00,0.00,2,0,0,1,1,,32.3465,09,0,99,0.00,0.00,0.00
4300F,,Pt rcvng warf thxpy,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
4301F,,Pt not rcvng warf thxpy,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
43020,,Incision of esophagus,A,,8.23,6.90,NA,6.90,,2.11,17.24,17.24,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
43030,,Cricopharyngeal myotomy,A,,7.99,6.68,NA,6.68,,1.24,15.91,15.91,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
43045,,Esophagotomy thrc rmvl fb,A,,21.88,11.72,NA,11.72,,5.36,38.96,38.96,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
4305F,,Pt ed re ft care inspct rcvd,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
4306F,,Pt tlk psych & rx opd addic,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,32.3465,09,0,99,0.00,0.00,0.00
43100,,Excision of esophagus lesion,A,,9.66,8.23,NA,8.23,,1.39,19.28,19.28,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
43101,,Excision of esophagus lesion,A,,17.07,8.80,NA,8.80,,4.17,30.04,30.04,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
43107,,Removal of esophagus,A,,52.05,23.63,NA,23.63,,12.64,88.32,88.32,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
43108,,Removal of esophagus,A,,82.87,27.85,NA,27.85,,20.27,130.99,130.99,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
43112,,Esphg tot w/thrcm,A,,62.00,23.99,NA,23.99,,15.17,101.16,101.16,0,090,0.09,0.81,0.10,2,0,2,2,0,,32.3465,09,0,99,0.00,0.00,0.00
43113,,Removal of esophagus,A,,80.06,28.62,NA,28.62,,19.57,128.25,128.25,0,090,0.09,0.81,0.10,2,0,2,2,0,,32.3465,09,0,99,0.00,0.00,0.00
43116,,Partial removal of esophagus,A,,92.99,30.68,NA,30.68,,22.73,146.40,146.40,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
43117,,Partial removal of esophagus,A,,57.50,25.11,NA,25.11,,14.04,96.65,96.65,0,090,0.09,0.81,0.10,2,0,2,2,0,,32.3465,09,0,99,0.00,0.00,0.00
43118,,Partial removal of esophagus,A,,67.07,23.44,NA,23.44,,16.41,106.92,106.92,0,090,0.09,0.81,0.10,2,0,2,2,0,,32.3465,09,0,99,0.00,0.00,0.00
43121,,Partial removal of esophagus,A,,51.43,20.60,NA,20.60,,12.57,84.60,84.60,0,090,0.09,0.81,0.10,2,0,2,2,0,,32.3465,09,0,99,0.00,0.00,0.00
43122,,Partial removal of esophagus,A,,44.18,21.79,NA,21.79,,10.96,76.93,76.93,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
43123,,Partial removal of esophagus,A,,83.12,29.48,NA,29.48,,20.32,132.92,132.92,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
43124,,Removal of esophagus,A,,69.09,26.59,NA,26.59,,16.89,112.57,112.57,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
43130,,Removal of esophagus pouch,A,,12.53,9.17,NA,9.17,,2.25,23.95,23.95,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
43135,,Removal of esophagus pouch,A,,26.17,11.06,NA,11.06,,6.41,43.64,43.64,0,090,0.09,0.81,0.10,2,0,2,1,0,,32.3465,09,0,99,0.00,0.00,0.00
43180,,Esophagoscopy rigid trnso,A,,9.03,6.18,NA,6.18,,1.34,16.55,16.55,0,090,0.09,0.81,0.10,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
43191,,Esophagoscopy rigid trnso dx,A,,2.49,1.82,NA,1.82,,0.39,4.70,4.70,0,000,0.00,0.00,0.00,2,0,1,0,0,,32.3465,09,0,99,0.00,0.00,0.00
43192,,Esophagoscp rig trnso inject,A,,2.79,1.92,NA,1.92,,0.40,5.11,5.11,0,000,0.00,0.00,0.00,3,0,1,0,0,43191,32.3465,09,0,99,0.00,0.00,0.00
